name,ID,grade
Sherrill Waddups,1584275656,46
Aleen Kinkle,1973208722,38
Aleen Kinkle,1973208722,58
Wendi Agle,1393768854,12
Wendi Agle,1393768854,61
Wendi Agle,1393768854,79
Salina Starwalt,1388065187,85
Salina Starwalt,1388065187,16
Kimi Bynd,1956218711,56
Kimi Bynd,1956218711,24
Mariann Koonce,1230634583,93
Mariann Koonce,1230634583,82
Mariann Koonce,1230634583,69
Mariann Koonce,1230634583,66
Giuseppina Landford,1349084562,40
Giuseppina Landford,1349084562,31
Giuseppina Landford,1349084562,1
Sharlene Stamey,1530642479,73
Sharlene Stamey,1530642479,40
Sharlene Stamey,1530642479,22
Sharlene Stamey,1530642479,48
Ronnie Barill,1490062976,57
Ronnie Barill,1490062976,43
Ronnie Barill,1490062976,75
Ronnie Barill,1490062976,60
Claudio Thammavongsa,1040313945,35
Claudio Thammavongsa,1040313945,5
Claudio Thammavongsa,1040313945,72
Claudio Thammavongsa,1040313945,92
Charlsie Porath,1303117488,4
Charlsie Porath,1303117488,1
Charlsie Porath,1303117488,46
Dinorah Gianino,1612850061,3
Dinorah Gianino,1612850061,58
Harvey Faichtinger,1964683905,65
Harvey Faichtinger,1964683905,69
Harvey Faichtinger,1964683905,62
Harvey Faichtinger,1964683905,35
Marin Freeberg,1301489827,67
Marin Freeberg,1301489827,56
Marin Freeberg,1301489827,85
Jimmy Culajay,1759300540,2
Jimmy Culajay,1759300540,52
Deb Mullet,1081283611,73
Deb Mullet,1081283611,16
Deb Mullet,1081283611,51
Deb Mullet,1081283611,95
Vanda Salo,1308776768,83
Vanda Salo,1308776768,74
Vanda Salo,1308776768,32
Vanda Salo,1308776768,18
Loralee Kubas,1634346779,82
Loralee Kubas,1634346779,75
Loralee Kubas,1634346779,88
Loralee Kubas,1634346779,78
Mauro Gischer,1315049604,86
Mauro Gischer,1315049604,78
Mauro Gischer,1315049604,0
Mauro Gischer,1315049604,30
Lyman Rainer,1083186106,48
Lyman Rainer,1083186106,13
Lyman Rainer,1083186106,14
Lyman Rainer,1083186106,10
Marlin Handin,1179860014,47
Marlin Handin,1179860014,19
Marlin Handin,1179860014,82
Majorie Shim,1866696860,99
Majorie Shim,1866696860,99
Laura Magoun,1826816452,54
Laura Magoun,1826816452,7
Laura Magoun,1826816452,59
Laura Magoun,1826816452,17
Lesha Sequeira,1406393288,64
Lesha Sequeira,1406393288,69
Lesha Sequeira,1406393288,2
Lesha Sequeira,1406393288,1
Angelyn Thomes,1947459714,53
Angelyn Thomes,1947459714,37
Angelyn Thomes,1947459714,91
Shanta Glumac,1419588391,96
Shanta Glumac,1419588391,68
Josh Fukushima,1196148328,23
Josh Fukushima,1196148328,78
Josh Fukushima,1196148328,88
Josh Fukushima,1196148328,99
Berry Morgenroth,1360738349,20
Berry Morgenroth,1360738349,68
Berry Morgenroth,1360738349,82
Shae Fillingham,1810659001,46
Shae Fillingham,1810659001,40
Shae Fillingham,1810659001,85
Otto Matelic,1289704560,7
Otto Matelic,1289704560,34
Ambrose Matteucci,1467729612,10
Ambrose Matteucci,1467729612,70
Patria Marburger,1988522291,91
Patria Marburger,1988522291,80
Patria Marburger,1988522291,50
Patria Marburger,1988522291,98
Chantell Shwab,1783808470,31
Chantell Shwab,1783808470,68
Chantell Shwab,1783808470,77
Chantell Shwab,1783808470,62
Yessenia Try,1759986956,69
Yessenia Try,1759986956,22
Yessenia Try,1759986956,58
Yessenia Try,1759986956,57
Shalon Mangus,1799336100,85
Shalon Mangus,1799336100,0
Shalon Mangus,1799336100,66
Elroy Kaina,1812429046,74
Elroy Kaina,1812429046,85
Debbi Hoback,1485070507,12
Debbi Hoback,1485070507,7
Taina Phillip,1978022099,15
Taina Phillip,1978022099,19
Taina Phillip,1978022099,18
Rory Maddin,1189173330,28
Rory Maddin,1189173330,58
Edmond Ungerleider,1203700656,83
Edmond Ungerleider,1203700656,14
Lindsy Goblirsch,1915270781,3
Lindsy Goblirsch,1915270781,93
Lindsy Goblirsch,1915270781,82
Lindsy Goblirsch,1915270781,68
Odelia Rhodus,1450248855,50
Odelia Rhodus,1450248855,63
Odelia Rhodus,1450248855,79
Jimmie Slipp,1112771162,11
Jimmie Slipp,1112771162,60
Jimmie Slipp,1112771162,45
Clifton Burkhard,1452261925,32
Clifton Burkhard,1452261925,6
Clifton Burkhard,1452261925,35
Clifton Burkhard,1452261925,62
Karon Steinert,1464322820,38
Karon Steinert,1464322820,79
Karon Steinert,1464322820,50
Karon Steinert,1464322820,82
Bettyann Orick,1131755497,70
Bettyann Orick,1131755497,49
Grayce Schorn,1447697339,12
Grayce Schorn,1447697339,32
Grayce Schorn,1447697339,21
Grayce Schorn,1447697339,85
Andreas Nerio,1303173564,68
Andreas Nerio,1303173564,85
Andreas Nerio,1303173564,42
Andreas Nerio,1303173564,13
Gerry Waneka,1426416539,93
Gerry Waneka,1426416539,40
Adolfo Garvie,1650793597,12
Adolfo Garvie,1650793597,60
Syble Ardman,1702386942,56
Syble Ardman,1702386942,98
Elmo Schlicher,1861321625,1
Elmo Schlicher,1861321625,94
Elmo Schlicher,1861321625,54
Elmo Schlicher,1861321625,17
Kelley Machon,1147487981,66
Kelley Machon,1147487981,77
Kelley Machon,1147487981,33
Kelley Machon,1147487981,54
Domenic Szoc,1034910102,49
Domenic Szoc,1034910102,36
Domenic Szoc,1034910102,67
Laine Fitzhugh,1359130785,12
Laine Fitzhugh,1359130785,37
Laine Fitzhugh,1359130785,41
Ewa Shuff,1351541419,76
Ewa Shuff,1351541419,71
Ewa Shuff,1351541419,28
Talia Golinski,1231223153,91
Talia Golinski,1231223153,22
Marcelene Sanfilippo,1616494295,20
Marcelene Sanfilippo,1616494295,95
Avelina Zapel,1208357390,70
Avelina Zapel,1208357390,70
Ciera Coast,1940540700,1
Ciera Coast,1940540700,78
Mildred Boldon,1961228216,4
Mildred Boldon,1961228216,10
Royal Rampy,1452596200,51
Royal Rampy,1452596200,80
Jerrold Bogie,1700846923,83
Jerrold Bogie,1700846923,4
Foster Kedra,1143175754,6
Foster Kedra,1143175754,80
Foster Kedra,1143175754,27
Foster Kedra,1143175754,45
Lori Alvin,1689012761,38
Lori Alvin,1689012761,78
Natosha Toren,1779688387,6
Natosha Toren,1779688387,6
Shawna Trammer,1405945555,28
Shawna Trammer,1405945555,47
Shawna Trammer,1405945555,84
Shawna Trammer,1405945555,48
Robin Mauss,1638165498,56
Robin Mauss,1638165498,38
Robin Mauss,1638165498,53
Robin Mauss,1638165498,99
Nelle Kochan,1707611844,8
Nelle Kochan,1707611844,71
Nelle Kochan,1707611844,24
Nelle Kochan,1707611844,78
Bryant Ausbrooks,1648286592,65
Bryant Ausbrooks,1648286592,95
Bryant Ausbrooks,1648286592,84
Wendell Kreiss,1229848672,37
Wendell Kreiss,1229848672,27
Wendell Kreiss,1229848672,1
Youlanda Mileti,1070601149,55
Youlanda Mileti,1070601149,19
Youlanda Mileti,1070601149,45
Edelmira Ishmon,1888543602,23
Edelmira Ishmon,1888543602,91
Edelmira Ishmon,1888543602,30
Shella Mraw,1834600258,46
Shella Mraw,1834600258,26
Shella Mraw,1834600258,4
Shella Mraw,1834600258,2
Norene Plessinger,1381196490,44
Norene Plessinger,1381196490,96
Norene Plessinger,1381196490,34
Norene Plessinger,1381196490,76
Pamula Driedric,1255430169,13
Pamula Driedric,1255430169,42
Pamula Driedric,1255430169,58
Niki Schleiff,1399410878,4
Niki Schleiff,1399410878,65
Elenora Willaims,1984011494,18
Elenora Willaims,1984011494,30
Clarita Fiebelkorn,1639316268,25
Clarita Fiebelkorn,1639316268,64
Clarita Fiebelkorn,1639316268,18
Clarita Fiebelkorn,1639316268,9
Oneida Squire,1784201671,38
Oneida Squire,1784201671,45
Oneida Squire,1784201671,48
Riva Centrich,1010497160,11
Riva Centrich,1010497160,35
Yajaira Poissonnier,1221716278,38
Yajaira Poissonnier,1221716278,1
Yajaira Poissonnier,1221716278,83
Hsiu Husselbee,1279656109,64
Hsiu Husselbee,1279656109,7
Bronwyn Mcdonough,1660343162,81
Bronwyn Mcdonough,1660343162,27
Bronwyn Mcdonough,1660343162,62
Valerie Duquette,1671737951,52
Valerie Duquette,1671737951,81
Taylor Iacovissi,1252526280,68
Taylor Iacovissi,1252526280,70
Kayleen Lagrand,1905122762,36
Kayleen Lagrand,1905122762,30
Kayleen Lagrand,1905122762,55
Kurtis Sebo,1639597262,48
Kurtis Sebo,1639597262,60
Selena Buckle,1875495431,78
Selena Buckle,1875495431,47
Selena Buckle,1875495431,58
Selena Buckle,1875495431,73
Kim Pokora,1426342156,93
Kim Pokora,1426342156,73
Kim Pokora,1426342156,88
Kim Pokora,1426342156,21
Latanya Serrant,1979746088,95
Latanya Serrant,1979746088,83
Latanya Serrant,1979746088,78
Elenora Hohmann,1921927515,95
Elenora Hohmann,1921927515,65
Elenora Hohmann,1921927515,14
Theola Alcine,1038763925,37
Theola Alcine,1038763925,19
Theola Alcine,1038763925,48
Theola Alcine,1038763925,63
Isadora Codispoti,1909215742,62
Isadora Codispoti,1909215742,61
Mariana Brightful,1178593606,83
Mariana Brightful,1178593606,4
Milo Flater,1575327118,51
Milo Flater,1575327118,23
Milo Flater,1575327118,3
Milo Flater,1575327118,63
Svetlana Spaeth,1820682433,83
Svetlana Spaeth,1820682433,60
Svetlana Spaeth,1820682433,53
Alison Nicodemus,1534770674,23
Alison Nicodemus,1534770674,3
Alison Nicodemus,1534770674,93
Alison Nicodemus,1534770674,10
Emerita Baranovic,1586291037,35
Emerita Baranovic,1586291037,86
Ashanti Gantert,1272582568,39
Ashanti Gantert,1272582568,45
Ashanti Gantert,1272582568,14
Ashanti Gantert,1272582568,71
Sara Hakeem,1231977769,84
Sara Hakeem,1231977769,50
Sara Hakeem,1231977769,39
Carola Wardrup,1581232218,63
Carola Wardrup,1581232218,63
Carola Wardrup,1581232218,89
Jerlene Bowlin,1405223004,14
Jerlene Bowlin,1405223004,85
Jerlene Bowlin,1405223004,56
Antoinette Bondoc,1600358869,42
Antoinette Bondoc,1600358869,4
Antoinette Bondoc,1600358869,27
Angelyn Pinckney,1898347809,58
Angelyn Pinckney,1898347809,3
Gennie Skovlund,1150832187,44
Gennie Skovlund,1150832187,11
King Treat,1454019578,39
King Treat,1454019578,62
Kurt Friederich,1982953520,90
Kurt Friederich,1982953520,35
Kurt Friederich,1982953520,66
Kurt Friederich,1982953520,23
Mariam Donchez,1294307608,13
Mariam Donchez,1294307608,55
Mariam Donchez,1294307608,52
Mariam Donchez,1294307608,6
Clora Boisen,1984575773,34
Clora Boisen,1984575773,46
Lauren Ceman,1224756723,4
Lauren Ceman,1224756723,0
Lauren Ceman,1224756723,53
Lauren Ceman,1224756723,12
Leona Mealer,1577872142,5
Leona Mealer,1577872142,67
Leona Mealer,1577872142,30
Leona Mealer,1577872142,28
Jacinto Kunzelman,1814554294,67
Jacinto Kunzelman,1814554294,90
Jacinto Kunzelman,1814554294,31
Jacinto Kunzelman,1814554294,57
Randy Banick,1477751833,37
Randy Banick,1477751833,84
Ena Strittmatter,1430856097,68
Ena Strittmatter,1430856097,92
Ena Strittmatter,1430856097,67
Tommy Dalton,1383301938,5
Tommy Dalton,1383301938,72
Tommy Dalton,1383301938,23
Sherry Wandless,1043253017,4
Sherry Wandless,1043253017,24
Sherry Wandless,1043253017,91
Sherry Wandless,1043253017,70
Dolly Hartage,1314796242,76
Dolly Hartage,1314796242,95
Dolly Hartage,1314796242,55
Dusti Gagarin,1544861352,94
Dusti Gagarin,1544861352,77
Dusti Gagarin,1544861352,33
Dinah Pippert,1051189923,67
Dinah Pippert,1051189923,25
Dinah Pippert,1051189923,80
Dinah Pippert,1051189923,11
Burma Pettipas,1130071930,65
Burma Pettipas,1130071930,62
Clarine Schmalzried,1693645809,58
Clarine Schmalzried,1693645809,57
Frederica Merrion,1444259789,58
Frederica Merrion,1444259789,71
Frederica Merrion,1444259789,24
Frederica Merrion,1444259789,40
Krista Congrove,1985608456,65
Krista Congrove,1985608456,61
Krista Congrove,1985608456,77
Krista Congrove,1985608456,30
Christene Carcieri,1536383851,0
Christene Carcieri,1536383851,99
Mariette Krienke,1247866290,62
Mariette Krienke,1247866290,37
Daria Simuel,1894960083,19
Daria Simuel,1894960083,76
Adolfo Esperanza,1027900045,42
Adolfo Esperanza,1027900045,57
Tangela Styles,1312593921,25
Tangela Styles,1312593921,37
Tangela Styles,1312593921,2
Tangela Styles,1312593921,22
Tequila Sechrest,1249602966,24
Tequila Sechrest,1249602966,49
Tequila Sechrest,1249602966,72
Jona Burth,1614993355,16
Jona Burth,1614993355,5
Jona Burth,1614993355,53
Jona Burth,1614993355,15
Sandra Unzicker,1101024993,5
Sandra Unzicker,1101024993,51
Sandra Unzicker,1101024993,34
Sandra Unzicker,1101024993,81
Dakota Pleas,1598038430,74
Dakota Pleas,1598038430,99
Merlene Haaga,1594922443,28
Merlene Haaga,1594922443,1
Merlene Haaga,1594922443,18
Elfrieda Lockyer,1474374696,74
Elfrieda Lockyer,1474374696,14
Oleta Daffin,1163651816,11
Oleta Daffin,1163651816,15
Oleta Daffin,1163651816,37
Pamela Shepard,1092663033,60
Pamela Shepard,1092663033,79
Pamela Shepard,1092663033,45
Pamela Shepard,1092663033,45
Emory Makley,1903303559,64
Emory Makley,1903303559,28
Emory Makley,1903303559,88
Emory Makley,1903303559,76
Loida Northouse,1112613819,32
Loida Northouse,1112613819,28
Loida Northouse,1112613819,7
Sheena Maller,1618025486,97
Sheena Maller,1618025486,33
Blanch Febre,1385228430,78
Blanch Febre,1385228430,91
Blanch Febre,1385228430,86
Nicolette Bisom,1271205405,81
Nicolette Bisom,1271205405,15
Sherri Yahraus,1451181427,86
Sherri Yahraus,1451181427,52
Sherri Yahraus,1451181427,32
Sherri Yahraus,1451181427,45
Britany Rohde,1480721653,70
Britany Rohde,1480721653,38
Britany Rohde,1480721653,89
Asley Lacki,1845368685,41
Asley Lacki,1845368685,27
Asley Lacki,1845368685,55
Torri Chaulk,1951850562,56
Torri Chaulk,1951850562,23
Torri Chaulk,1951850562,37
Starla Blaske,1772423064,88
Starla Blaske,1772423064,24
Starla Blaske,1772423064,84
Starla Blaske,1772423064,84
Omega Verunza,1674171655,36
Omega Verunza,1674171655,87
Omega Verunza,1674171655,82
Omega Verunza,1674171655,69
Nisha Winterroth,1774749410,73
Nisha Winterroth,1774749410,52
Erin Cabibbo,1807935864,27
Erin Cabibbo,1807935864,8
Erin Cabibbo,1807935864,22
Erin Cabibbo,1807935864,38
Shayne Scheirman,1741153215,59
Shayne Scheirman,1741153215,54
Shayne Scheirman,1741153215,62
Etha Busing,1623105085,75
Etha Busing,1623105085,23
Fredda Carnegia,1298277339,85
Fredda Carnegia,1298277339,69
Kiera Herbel,1349005546,74
Kiera Herbel,1349005546,63
Lupe Ostenberg,1178964605,79
Lupe Ostenberg,1178964605,89
Lupe Ostenberg,1178964605,18
Lupe Ostenberg,1178964605,18
Laquita Stahnke,1246798612,69
Laquita Stahnke,1246798612,88
Laquita Stahnke,1246798612,73
Laquita Stahnke,1246798612,62
Kimbery Hanks,1071951761,45
Kimbery Hanks,1071951761,19
Kimbery Hanks,1071951761,33
Lanny Kaas,1118721178,33
Lanny Kaas,1118721178,52
Lanny Kaas,1118721178,92
Lanny Kaas,1118721178,62
Noe Birman,1740217618,76
Noe Birman,1740217618,40
Noe Birman,1740217618,4
Noe Birman,1740217618,96
Charita Emond,1651024648,62
Charita Emond,1651024648,27
Avery Donnally,1612438245,31
Avery Donnally,1612438245,40
Avery Donnally,1612438245,52
Arlen Calame,1767827443,12
Arlen Calame,1767827443,5
Arlen Calame,1767827443,51
Louetta Jagla,1897847648,84
Louetta Jagla,1897847648,62
Rueben Tepezano,1870032970,95
Rueben Tepezano,1870032970,94
Particia Toczek,1118785014,40
Particia Toczek,1118785014,97
Particia Toczek,1118785014,62
Particia Toczek,1118785014,34
Ula Trimnal,1068126170,23
Ula Trimnal,1068126170,29
Althea Clinkinbeard,1359890840,12
Althea Clinkinbeard,1359890840,5
Lory Krieg,1537631488,6
Lory Krieg,1537631488,97
Lory Krieg,1537631488,60
Lory Krieg,1537631488,1
Dong Surma,1194978456,81
Dong Surma,1194978456,17
Dong Surma,1194978456,66
Dong Surma,1194978456,36
Leon Zwinger,1405272980,71
Leon Zwinger,1405272980,65
Chrissy Kluse,1094213977,39
Chrissy Kluse,1094213977,4
Frieda Wodarski,1514990448,9
Frieda Wodarski,1514990448,41
Hilton Majerus,1936018014,90
Hilton Majerus,1936018014,53
Xenia Dember,1098600012,31
Xenia Dember,1098600012,19
Xenia Dember,1098600012,65
Elton Luikart,1571274745,68
Elton Luikart,1571274745,15
Jenniffer Trabue,1336543330,78
Jenniffer Trabue,1336543330,23
Charley Provence,1239305960,78
Charley Provence,1239305960,23
Charley Provence,1239305960,94
Angelic Koppen,1261802492,44
Angelic Koppen,1261802492,92
Linette Krites,1541446167,59
Linette Krites,1541446167,89
Linette Krites,1541446167,0
Shela Roache,1230870400,50
Shela Roache,1230870400,18
Shela Roache,1230870400,66
Reatha Harger,1197727663,9
Reatha Harger,1197727663,70
Reatha Harger,1197727663,44
Chrissy Daya,1987049002,54
Chrissy Daya,1987049002,80
Oneida Diachenko,1826539016,53
Oneida Diachenko,1826539016,38
Oneida Diachenko,1826539016,61
Oneida Diachenko,1826539016,54
Letitia Majka,1401711145,43
Letitia Majka,1401711145,31
Letitia Majka,1401711145,98
Letitia Majka,1401711145,28
Erin Chrisco,1951712469,6
Erin Chrisco,1951712469,15
Lynell Muscat,1352239099,38
Lynell Muscat,1352239099,40
Lynell Muscat,1352239099,76
Lynell Muscat,1352239099,52
Bettina Shigeta,1064122728,98
Bettina Shigeta,1064122728,96
Kirby Bergmann,1108901494,52
Kirby Bergmann,1108901494,58
Kirby Bergmann,1108901494,27
Mana Hinchman,1271293821,13
Mana Hinchman,1271293821,46
Mana Hinchman,1271293821,71
Mana Hinchman,1271293821,14
Aracelis Nellum,1798195171,10
Aracelis Nellum,1798195171,58
Aracelis Nellum,1798195171,55
Aracelis Nellum,1798195171,56
Winford Screnci,1021379505,68
Winford Screnci,1021379505,96
Winford Screnci,1021379505,93
Winford Screnci,1021379505,22
Detra Defusco,1346571687,13
Detra Defusco,1346571687,90
Detra Defusco,1346571687,67
Detra Defusco,1346571687,57
Elwanda Wake,1711958578,93
Elwanda Wake,1711958578,37
Elwanda Wake,1711958578,38
Tyra Moskal,1861278586,31
Tyra Moskal,1861278586,91
Tyra Moskal,1861278586,39
Alysha Neugent,1502728309,68
Alysha Neugent,1502728309,19
Alysha Neugent,1502728309,81
Alysha Neugent,1502728309,78
Luanna Fernald,1677464318,47
Luanna Fernald,1677464318,26
Luanna Fernald,1677464318,69
Zenobia Mallonee,1761961831,66
Zenobia Mallonee,1761961831,31
Zenobia Mallonee,1761961831,0
Zenobia Mallonee,1761961831,6
Irving Zieglen,1563161443,22
Irving Zieglen,1563161443,56
Jonnie Broyhill,1886126014,99
Jonnie Broyhill,1886126014,61
Vito Wickenhauser,1600129558,64
Vito Wickenhauser,1600129558,40
Charissa Cassetta,1081450075,32
Charissa Cassetta,1081450075,4
Charissa Cassetta,1081450075,58
Charissa Cassetta,1081450075,35
Allen Greninger,1561778218,76
Allen Greninger,1561778218,47
Allen Greninger,1561778218,69
Clyde Neil,1426132802,23
Clyde Neil,1426132802,68
Jenni Wires,1723478808,33
Jenni Wires,1723478808,18
Jenni Wires,1723478808,17
Jenni Wires,1723478808,83
Rebekah Moun,1928323047,15
Rebekah Moun,1928323047,21
Rebekah Moun,1928323047,60
Rebekah Moun,1928323047,74
Mason Subido,1964637784,30
Mason Subido,1964637784,41
Mason Subido,1964637784,50
Mason Subido,1964637784,98
Paris Schmeiser,1221755587,16
Paris Schmeiser,1221755587,88
Waldo Abegg,1203161218,99
Waldo Abegg,1203161218,91
Waldo Abegg,1203161218,28
Kyle Courchesne,1316465209,31
Kyle Courchesne,1316465209,45
Kyle Courchesne,1316465209,11
Kyle Courchesne,1316465209,72
Aleida Hilke,1683807971,20
Aleida Hilke,1683807971,88
Aleida Hilke,1683807971,92
Aleida Hilke,1683807971,43
Lyndsay Dziuba,1588217989,41
Lyndsay Dziuba,1588217989,87
Lyndsay Dziuba,1588217989,20
Zackary Gums,1979360699,80
Zackary Gums,1979360699,35
Zackary Gums,1979360699,99
Zackary Gums,1979360699,50
Erminia Stohr,1242451532,4
Erminia Stohr,1242451532,85
Erminia Stohr,1242451532,73
Wendy Mccanless,1753778453,90
Wendy Mccanless,1753778453,46
Hedy Riddock,1483556434,90
Hedy Riddock,1483556434,41
Janette Polumbo,1409634813,63
Janette Polumbo,1409634813,28
Lyndsey Done,1784932959,28
Lyndsey Done,1784932959,53
Kyle Hereda,1267971438,10
Kyle Hereda,1267971438,20
Mario Hallack,1163840172,57
Mario Hallack,1163840172,89
Mario Hallack,1163840172,64
Tennille Banville,1380754010,26
Tennille Banville,1380754010,87
Tennille Banville,1380754010,94
Yevette Andrle,1175091343,51
Yevette Andrle,1175091343,55
Garnet Mooty,1661610378,64
Garnet Mooty,1661610378,29
Garnet Mooty,1661610378,12
Garnet Mooty,1661610378,39
Tracey Galon,1044394746,41
Tracey Galon,1044394746,73
Asia Combe,1198510777,49
Asia Combe,1198510777,30
Carla Blogg,1725436775,23
Carla Blogg,1725436775,68
Carla Blogg,1725436775,8
Carla Blogg,1725436775,41
Leanna Haefele,1872376913,4
Leanna Haefele,1872376913,28
Leanna Haefele,1872376913,59
Leanna Haefele,1872376913,93
Vernon Sterling,1740686725,14
Vernon Sterling,1740686725,75
Vernon Sterling,1740686725,38
Lanora Balow,1216946677,60
Lanora Balow,1216946677,57
Lanora Balow,1216946677,87
Lanora Balow,1216946677,18
Rosalia Roder,1589103276,55
Rosalia Roder,1589103276,26
Bryant Benoist,1229288211,32
Bryant Benoist,1229288211,73
Bryant Benoist,1229288211,72
Bryant Benoist,1229288211,54
Jolanda Huston,1954375937,44
Jolanda Huston,1954375937,95
Cole Duchaine,1219741357,68
Cole Duchaine,1219741357,69
Cole Duchaine,1219741357,51
Cole Duchaine,1219741357,81
Ebony Dohm,1460752357,78
Ebony Dohm,1460752357,92
Ebony Dohm,1460752357,32
Ebony Dohm,1460752357,10
Mildred Koretsky,1953957425,6
Mildred Koretsky,1953957425,30
Stevie Galaska,1794208639,89
Stevie Galaska,1794208639,92
Stevie Galaska,1794208639,68
Stevie Galaska,1794208639,97
Luanna Stookey,1603422544,80
Luanna Stookey,1603422544,86
Luanna Stookey,1603422544,58
Luanna Stookey,1603422544,72
Lauretta Malito,1219898139,90
